client_id,date_demande,age,sexe,situation_familiale,nombre_enfants,niveau_etude,type_emploi,secteur_activite,anciennete_emploi,type_contrat,revenu_mensuel,autres_revenus,charges_mensuelles,nombre_dependants,anciennete_banque,solde_moyen,decouvert_frequence,incidents_paiement,historique_credit,type_credit,montant_demande,duree_demande,objet_credit,garanties_physiques,avaliste,domiciliation_salaire,utilisation_mobile_banking,frequence_transactions,epargne_reguliere,participation_tontine,verification_identite,verification_revenus,score_bureaux_credit,region,zone_residence,taux_endettement,ratio_montant_revenu,score_credit,niveau_risque,decision_credit,remboursement_ok
CLI_009686,2025-06-15,44.0,F,celibataire,8,secondaire,salarie_prive,services,1.763188746545389,CDD,195839.11034279,15115.73996181417,217114.83497532617,1,1.9493252847097915,23563.260107770668,1,0,1,tontine,364069.8497352043,24,urgence,1,1,0,1,12,1,0,1,1,487.8447708657875,Libreville,semi_urbaine,1.0,0.15491877026757198,328.9751737536467,tres_eleve,revue_manuelle,0
CLI_009687,2025-05-27,18.0,F,celibataire,3,primaire,independant,services,5.535559732370713,CDI,405091.69084128796,71730.86484221807,38346.78906214417,0,2.51791449443951,58229.63624065278,1,1,0,investissement,478601.0641751891,12,consommation,0,0,0,1,9,0,1,1,1,513.3760100971563,Port-Gentil,urbaine,0.09466199857742372,0.0984552952240759,490.1755237500565,eleve,accepte,1
CLI_009688,2024-12-07,19.0,M,marie,2,secondaire,salarie_prive,industrie,2.2359628778399627,freelance,267675.43470985675,85943.04720041857,97528.2055667942,3,1.4176261104472567,486140.46329419344,3,1,1,consommation,1146098.3350859832,12,consommation,1,0,1,0,12,1,0,1,1,344.63461970789695,Libreville,rurale,0.3643524691479762,0.35680597546810167,233.87788154100667,tres_eleve,refuse,0
CLI_009689,2024-07-13,34.0,M,marie,2,secondaire,salarie_prive,industrie,5.07083182604201,freelance,122928.1432166755,147963.61244212984,315672.51879300136,4,2.8213418507411667,250329.1402894975,2,1,0,avance_facture,379345.20637903083,6,consommation,1,0,1,1,13,1,0,1,0,538.0483016670919,Port-Gentil,urbaine,1.0,0.25715918018761424,335.0049453287922,tres_eleve,revue_manuelle,1
CLI_009690,2025-02-06,66.19476632584045,M,celibataire,3,superieur,retraite,services,7.110152079883875,retraite,299991.12298913696,86519.19989624518,214708.59121036239,1,0.6362277465385803,130488.63719475921,1,1,0,consommation,970624.851712056,24,urgence,0,1,0,1,10,1,0,1,1,453.7484237625246,Port-Gentil,rurale,0.7157164821111631,0.26962599260734443,342.6102022177598,tres_eleve,revue_manuelle,0
CLI_009691,2025-01-29,39.0,F,marie,1,secondaire,salarie_public,industrie,3.5718292555017475,CDD,55479.57031764553,11867.493363997512,48529.86764087247,2,0.5557104631371819,34614.23931960809,2,2,1,consommation,133094.62098114792,18,urgence,1,0,1,1,9,1,1,1,1,200.0,Lambarene,semi_urbaine,0.8747340212445252,0.19991536256667886,200.0,tres_eleve,refuse,0
CLI_009692,2024-09-11,31.0,M,divorce,4,superieur,salarie_public,services,1.0,CDI,46587.914213648226,37063.71204487348,131176.9811922831,3,1.3096544409456286,165124.45998152232,2,1,1,avance_commande,2289439.490816949,24,consommation,0,0,0,1,7,0,0,1,1,396.6045974497073,Libreville,urbaine,1.0,4.095195662974189,200.0,tres_eleve,refuse,0
CLI_009693,2024-11-18,60.0,M,divorce,3,primaire,independant,agriculture,0.6729614114708736,freelance,556538.9873527638,44197.01010555784,89891.87508977769,3,1.310231461176936,11760.835941751044,1,2,1,investissement,1881985.7776597447,12,urgence,1,0,0,1,9,1,0,1,1,529.7754237546479,Mouila,urbaine,0.16151945709564364,0.2817990324169393,452.7665835030446,eleve,accepte,0
CLI_009694,2024-07-30,32.0,F,marie,2,superieur,salarie_public,administration,5.282125070801195,CDD,677678.2099682026,6819.916662313873,168268.45085697575,1,0.544697604345946,20097.80922241655,2,0,1,avance_facture,182417.02416620046,18,urgence,0,1,1,1,10,0,0,1,1,200.0,Mouila,urbaine,0.24830140379586807,0.02243161792265679,466.9816198639048,eleve,accepte,0
CLI_009695,2024-11-20,32.0,F,celibataire,0,primaire,salarie_prive,administration,2.4888774384461314,freelance,920041.8356755425,28585.608432040834,170332.10191937228,1,2.5124451538903183,40155.23315011207,2,0,1,retraite,360295.4640000318,12,consommation,0,0,1,1,8,1,0,1,0,699.5840545159398,Libreville,urbaine,0.18513517028745285,0.03263397471263577,601.2505398079562,moyen,accepte,1
CLI_009696,2024-08-23,27.0,F,celibataire,1,secondaire,independant,administration,2.176383004994915,CDI,767602.2862754116,18215.789793684995,62552.99730765701,1,1.8437890387749982,206737.05103513607,0,1,1,investissement,584085.8232677387,12,consommation,0,1,1,0,8,0,0,1,1,686.8189560649627,Oyem,urbaine,0.081491416096712,0.06341020535754499,630.2149566736734,moyen,accepte,1
CLI_009697,2025-02-23,36.0,F,celibataire,1,superieur,salarie_prive,administration,10.4048556671823,freelance,158295.43580698012,69886.20267749239,494551.7958027009,3,1.1278003822629659,23877.504672890387,1,2,1,consommation,1398104.0021821014,12,investissement,0,1,0,1,9,0,0,1,1,710.1075273284997,Mouila,urbaine,1.0,0.736020380212194,263.7406203587332,tres_eleve,refuse,0
CLI_009698,2025-01-15,41.0,M,celibataire,2,superieur,salarie_public,commerce,1.3761373786509323,CDD,408185.5888351313,4151.954295913228,73643.89784778164,5,4.2426827348866345,72418.97320759142,2,0,0,spot,2517778.134284254,12,immobilier,0,1,0,1,15,0,0,1,1,464.91550215524524,Oyem,urbaine,0.18041768220662702,0.5140182560644819,422.1328615918985,eleve,revue_manuelle,0
CLI_009699,2025-04-04,47.0,F,marie,2,superieur,independant,administration,0.1254291778964812,freelance,277050.2526971076,16137.063371683033,185227.03024584884,4,1.3858645992432403,13388.34748735047,0,1,1,avance_facture,937003.3931567512,12,investissement,1,0,1,1,12,0,0,1,1,323.7565264043875,Oyem,urbaine,0.6685683497583852,0.2818391802073643,247.88905525633987,tres_eleve,refuse,0
CLI_009700,2025-03-22,20.0,M,marie,1,secondaire,independant,commerce,1.0,CDI,374588.4012218543,5473.048296460266,188044.45308203695,2,0.12331091669369479,149275.95079678742,2,0,0,tontine,480320.31650933035,12,consommation,1,0,1,1,2,1,0,1,1,740.6935122117895,Mouila,urbaine,0.5020028716016368,0.10685513195785773,388.7822079877308,eleve,revue_manuelle,1
CLI_009701,2025-04-05,32.0,F,celibataire,2,secondaire,salarie_public,administration,1.0053128833380165,freelance,427741.4413230285,31091.55671981144,250441.0876927209,5,1.1257705528621478,116681.40202520513,1,0,1,consommation,397745.918524557,36,immobilier,1,0,1,0,12,1,1,1,1,662.7189663560509,Libreville,semi_urbaine,0.5854964319521916,0.07748955328681471,434.94385827416136,eleve,revue_manuelle,1
CLI_009702,2025-05-29,39.0,M,divorce,4,secondaire,salarie_public,services,2.154935705604283,freelance,993697.5199435161,10466.888318471307,153505.8041488238,2,1.3287886407837195,290186.6040660295,0,1,0,avance_facture,396900.81354860903,6,immobilier,0,0,1,1,13,0,0,1,1,734.6369620222642,Oyem,urbaine,0.15447940753394393,0.03328484486667278,555.3802155293196,moyen,accepte,1
CLI_009703,2024-09-02,40.0,M,marie,3,secondaire,salarie_prive,agriculture,1.0,CDI,322792.8691935866,5544.719992172839,159718.65057543365,1,1.7086974551036098,54148.11648477754,2,1,1,tontine,250863.12834256812,24,immobilier,0,0,0,1,10,0,1,1,1,488.04997270552127,Lambarene,urbaine,0.49480228907921314,0.06476370047281504,319.4645099366599,tres_eleve,revue_manuelle,0
CLI_009704,2025-02-26,35.0,F,marie,1,secondaire,salarie_public,administration,13.33423877383548,freelance,594268.9572141054,53710.187375488385,39460.31637244201,2,0.01679025523186444,183476.87664500368,1,0,1,consommation,148887.6262362488,24,consommation,1,0,1,1,5,0,0,1,1,509.5837474794708,Port-Gentil,urbaine,0.06640144314020613,0.02087826065241351,623.3339479979302,moyen,accepte,1
CLI_009705,2024-07-29,40.0,M,veuf,1,primaire,salarie_prive,administration,0.1917717869717016,CDD,279686.0175329723,93254.19554780074,84160.51928242204,3,0.9162432893223278,8730.128697581576,1,1,1,avance_commande,499600.8672904158,6,consommation,1,0,0,1,8,0,0,1,1,322.9026147935623,Libreville,urbaine,0.300910714181485,0.14885765822249755,262.8927990491715,tres_eleve,refuse,0
CLI_009706,2025-05-15,26.0,F,marie,2,primaire,salarie_public,agriculture,1.0,CDI,125228.32829807814,11251.137684352938,448518.6044485832,1,1.1744753175162275,17726.74823240523,0,1,1,avance_facture,738747.3021165662,18,urgence,0,1,0,1,9,1,0,1,1,385.90318391903674,Libreville,rurale,1.0,0.491600231457576,238.2528960877337,tres_eleve,refuse,0
CLI_009707,2024-11-28,50.0,F,divorce,2,secondaire,independant,commerce,3.348336940610066,CDI,211279.63544752848,6514.541414668819,67580.63903443087,2,6.312144456083453,31572.799909745398,3,1,0,avance_facture,581912.2718275699,3,consommation,0,0,1,1,4,0,0,1,1,453.02115791317794,Port-Gentil,urbaine,0.31986347804549575,0.22951899370825718,398.60320335343795,eleve,revue_manuelle,0
CLI_009708,2024-10-08,44.0,F,celibataire,5,secondaire,salarie_public,administration,11.392053321574949,CDI,222334.2564605384,53991.472795236514,92350.467283004,2,2.398803182822673,17617.111965788994,0,0,0,consommation,2688545.654273626,24,consommation,0,0,1,1,9,0,1,1,1,233.34780333700456,Libreville,rurale,0.4153676934593077,1.0076965860150038,349.1467351062415,tres_eleve,revue_manuelle,0
CLI_009709,2025-06-29,21.0,M,celibataire,4,secondaire,salarie_prive,commerce,2.1513327672358513,CDI,96782.51803382895,2211.8974885629223,48453.98947085694,1,2.0727091877192367,59306.89581581203,1,0,0,tontine,473583.0571904817,18,equipement,1,0,0,1,13,1,0,1,1,478.5440038094372,Franceville,semi_urbaine,0.5006481589363126,0.4077725561147206,245.15989592176828,tres_eleve,refuse,0
CLI_009710,2025-07-06,24.0,M,marie,0,superieur,salarie_prive,services,1.2546575725422229,freelance,92085.29654983111,13612.499629382946,155380.48416871714,2,1.1453606525161621,285511.18222970504,1,0,0,tontine,419800.2501071942,36,investissement,0,0,1,1,9,1,0,1,1,346.67151082992865,Mouila,urbaine,1.0,0.37990162910175995,200.0,tres_eleve,refuse,0
CLI_009711,2024-12-18,24.0,F,marie,2,primaire,salarie_prive,services,1.0,CDI,557899.7753287905,18189.69405282117,105336.12100985076,3,0.17714237410628855,48836.574529730344,2,1,1,avance_facture,298140.8687955814,12,immobilier,0,0,1,1,10,0,1,1,1,623.6229276832516,Port-Gentil,urbaine,0.1888083230500897,0.04453321814834875,478.13820606517777,eleve,accepte,1
CLI_009712,2025-05-10,41.0,F,celibataire,0,secondaire,salarie_prive,services,7.009962528610825,CDD,403818.9762170937,126027.0815282671,103302.6437506641,1,1.3146580893041375,35851.36126357978,1,0,1,avance_commande,484438.6733686349,12,consommation,0,0,1,0,11,1,1,1,1,581.5873053994236,Libreville,urbaine,0.25581423814795773,0.0999702634719259,515.5752757661937,moyen,accepte,1
CLI_009713,2025-07-02,22.0,M,marie,4,secondaire,salarie_prive,agriculture,0.15412359074325116,freelance,399483.2647175126,21622.112695149906,85114.16928005648,1,0.7692167084663837,320961.4874939728,3,0,0,avance_facture,522429.77715290606,12,consommation,1,1,1,0,11,0,0,1,1,528.9927322667908,Libreville,urbaine,0.21306066310498248,0.1089803218503477,366.0689736527596,eleve,revue_manuelle,0
CLI_009714,2025-04-12,31.0,M,celibataire,1,secondaire,independant,industrie,0.2176216612930572,CDD,634506.7059738201,38022.35596706716,187738.15806878253,0,2.4933743871896055,12044.873604102342,2,0,0,consommation,1125386.8106234823,12,equipement,0,1,0,1,11,0,0,1,1,747.870112055995,Libreville,urbaine,0.2958804947232956,0.14780337754616735,498.0732405963163,eleve,accepte,0
CLI_009715,2024-08-07,39.0,M,marie,2,secondaire,independant,services,0.1977209161571561,freelance,504630.65641508653,74140.20169806032,238790.2188711078,1,2.4858550566810242,45986.60992320071,2,0,0,consommation,76889.33056453624,36,consommation,0,1,1,1,8,0,0,1,1,516.0175389753622,Mouila,semi_urbaine,0.47319800300576603,0.012697294808107887,419.8789065127527,eleve,revue_manuelle,1
CLI_009716,2024-11-06,34.0,F,marie,1,secondaire,independant,services,1.884549704147763,CDD,879755.3260278519,93283.66347641616,132823.71866781448,4,3.0588949278492086,24191.580580085894,1,0,1,investissement,212999.1620565157,18,equipement,0,0,1,1,9,0,1,1,1,800.0,Lambarene,urbaine,0.15097802165918284,0.020175984897435415,637.7123906109633,moyen,accepte,1
CLI_009717,2024-11-15,37.0,M,marie,3,secondaire,salarie_public,services,8.029049273436893,CDI,183825.17714928987,5022.0189932865305,58073.4571767696,3,15.235078866234927,67348.83649787423,2,1,1,avance_facture,1036982.2598452225,6,urgence,0,1,1,0,4,0,1,1,1,416.9457820136446,Port-Gentil,rurale,0.31591677526091233,0.4700944106815949,446.170234540428,eleve,revue_manuelle,0
CLI_009718,2024-07-19,24.0,M,marie,2,superieur,salarie_prive,services,2.4343394462351395,CDI,601914.5475865359,70156.11190707286,149458.476672488,1,1.6938758269709695,33943.6804260992,4,3,1,avance_facture,754501.8053055217,24,equipement,0,0,1,1,8,0,1,1,1,445.427897232383,Lambarene,semi_urbaine,0.24830514110643037,0.10445859913875465,417.36908820244287,eleve,revue_manuelle,1
CLI_009719,2024-12-13,40.0,F,veuf,5,secondaire,salarie_prive,commerce,1.3139650191086154,CDI,151835.36101152777,70065.84696221772,373573.78989879653,4,2.233750661657935,10305.304303947341,2,1,1,investissement,2788742.9545147326,24,consommation,0,0,1,1,10,1,0,1,1,200.0,Franceville,semi_urbaine,1.0,1.5305739365411524,200.0,tres_eleve,refuse,0
CLI_009720,2024-08-06,28.0,M,marie,0,superieur,salarie_prive,industrie,0.8175121434126371,freelance,164101.00327358517,105308.83694696923,90873.28977807831,2,0.8866913285702837,45713.76634304346,0,0,1,avance_facture,2663843.836026327,6,immobilier,1,1,0,1,12,0,0,1,1,412.8234661421514,Libreville,rurale,0.5537643766051606,1.3527460643579126,200.0,tres_eleve,refuse,0
CLI_009721,2024-09-03,31.0,F,veuf,1,secondaire,independant,administration,2.16762760971491,CDI,87163.7320276785,72539.38245243147,342783.45883442526,1,0.09342484925956342,36830.60795848526,2,0,1,consommation,251050.964063139,36,investissement,0,0,0,0,7,0,0,1,1,417.4082600967781,Mouila,rurale,1.0,0.2400185625976283,200.0,tres_eleve,refuse,0
CLI_009722,2024-11-01,37.0,M,celibataire,4,superieur,salarie_prive,administration,1.7475722066038928,CDI,417920.9553836136,6925.044397585832,145569.03892986462,2,7.343556980107323,40307.57451629901,2,1,1,investissement,3887006.2309934758,24,consommation,0,1,1,0,11,1,0,1,1,478.16450973252614,Libreville,urbaine,0.34831715676053004,0.7750680642917185,450.41365568308447,eleve,accepte,0
CLI_009723,2025-02-03,36.0,M,marie,3,superieur,salarie_prive,services,1.0,CDI,524529.1752924228,17887.673596318742,112968.17044625865,4,0.21449956537564605,11166.473521947957,3,2,1,consommation,1527785.179861328,18,equipement,1,0,1,1,14,0,1,1,1,200.0,Port-Gentil,urbaine,0.21537061381434003,0.2427232605014447,405.249539543874,eleve,revue_manuelle,0
CLI_009724,2024-08-26,35.0,M,marie,0,primaire,independant,commerce,1.0,CDI,218072.01996667427,27528.63043693625,87832.94225928493,2,0.6333937950915426,81227.14246813563,6,0,0,tontine,996658.7088246727,12,equipement,0,0,1,1,17,0,0,1,1,364.1709880631984,Port-Gentil,urbaine,0.4027703429018888,0.380859921482584,229.27565181787025,tres_eleve,refuse,0
CLI_009725,2024-08-27,27.0,M,divorce,1,secondaire,salarie_prive,commerce,2.7118597456235647,CDD,122622.45608152976,6009.274340622197,197118.12888237042,2,0.5613566480342826,104500.37560937306,2,0,0,investissement,1343721.8497614013,12,equipement,0,0,1,1,14,0,1,1,1,466.8274474229358,Libreville,rurale,1.0,0.9131836401890242,200.0,tres_eleve,refuse,0
CLI_009726,2025-01-05,32.0,M,marie,3,secondaire,salarie_public,administration,5.8639659076367225,CDI,771665.7060168417,6433.186558080636,92272.05341987922,3,0.8683239955140288,57560.78418253614,4,2,1,avance_commande,1038712.8227031155,6,consommation,0,1,1,1,10,1,1,1,1,710.1796862331857,Oyem,urbaine,0.11957516409037539,0.11217215073444915,660.9523119327274,faible,accepte,1
CLI_009727,2024-07-20,35.0,M,divorce,3,superieur,salarie_prive,administration,2.8158986119191756,freelance,300663.1745922257,77691.58802417203,113293.94857915657,2,2.770678893291311,37779.73532948993,3,0,1,investissement,1481449.0776084196,12,consommation,1,1,1,1,14,0,0,1,1,409.1117870829934,Libreville,semi_urbaine,0.37681351809316666,0.41060595454743065,371.5113287163321,eleve,revue_manuelle,1
CLI_009728,2024-07-29,21.0,M,celibataire,4,secondaire,independant,industrie,1.1851522694849153,CDD,238188.45331321147,9334.926076228483,95864.62766678409,1,4.694381062905824,21560.73753110185,0,0,1,investissement,652566.5171382367,12,investissement,1,0,1,0,12,0,1,1,1,265.36364061689096,Port-Gentil,urbaine,0.402473866106031,0.2283088971711995,304.6349736318184,tres_eleve,revue_manuelle,1
CLI_009729,2024-07-20,30.0,F,divorce,1,secondaire,independant,services,0.4989392229953498,CDD,589380.2313517592,117739.90066585028,105556.04123538334,1,0.9746336487802326,32132.380784588182,1,0,1,consommation,1241551.7615131065,24,investissement,0,0,1,1,12,1,0,1,1,345.9933668482179,Libreville,urbaine,0.17909667752732011,0.1755448202859885,473.85733040566,eleve,accepte,0
CLI_009730,2024-07-28,38.0,M,celibataire,1,secondaire,salarie_public,administration,4.030288712884133,CDI,1339355.5231087937,11947.31989303877,81766.29709880627,5,0.2955738816850845,306685.49805294006,3,1,1,consommation,133487.1497275061,24,investissement,0,0,0,1,4,0,0,1,1,420.2822232330413,Libreville,rurale,0.0610489863878842,0.00830543418235881,494.1255700745501,eleve,accepte,0
CLI_009731,2024-12-18,22.0,F,celibataire,0,secondaire,independant,commerce,3.633557005352702,freelance,316061.21269601013,33749.07396406081,178693.5692678017,0,0.04728354778889216,33466.18146580594,5,0,1,investissement,4454319.672876426,24,investissement,0,1,1,1,13,0,0,1,1,783.6336633042172,Libreville,rurale,0.5653764590205203,1.1744348599650911,209.36171123548496,tres_eleve,refuse,0
CLI_009732,2025-02-04,46.0,F,celibataire,4,primaire,independant,services,5.6301417524310615,CDI,431425.94025456754,11891.638707121683,134988.1919431887,4,0.08924090525439154,64927.329458375694,0,0,0,consommation,151990.32152705072,36,urgence,0,1,0,1,3,0,0,1,1,800.0,Libreville,urbaine,0.3128884458443492,0.029358132985189998,526.0925353290971,moyen,accepte,0
CLI_009733,2025-05-25,47.0,M,marie,0,superieur,independant,administration,12.20030041234062,CDI,565591.4479883716,141632.69481343238,68125.21694184418,2,1.8335468808454112,67945.70050827177,6,0,0,consommation,849888.6279116827,24,urgence,1,1,0,0,17,0,0,1,1,800.0,Franceville,urbaine,0.12044951737538438,0.12522122209922396,651.5444428571611,faible,accepte,0
CLI_009734,2025-05-05,67.60789736041518,M,marie,1,primaire,retraite,agriculture,0.35673430721377364,retraite,121446.67315132768,39061.531064046736,81544.76386567912,0,0.8035394060972265,19436.598959436807,1,1,1,avance_commande,827612.27191111,12,investissement,0,1,1,1,8,0,1,1,1,359.32236471832834,Libreville,semi_urbaine,0.6714450198571591,0.5678845499537825,200.1963735261456,tres_eleve,refuse,0
CLI_009735,2025-04-30,48.0,M,celibataire,2,secondaire,salarie_prive,industrie,1.0,CDI,48924.51388358411,41003.67713018634,57924.40973147525,3,0.49071724373823433,31776.5463624569,1,0,1,avance_facture,2026095.056425639,24,equipement,0,0,0,1,6,0,0,1,1,300.4673834409531,Lambarene,urbaine,1.0,3.4510563580436258,200.0,tres_eleve,refuse,0
CLI_009736,2025-07-01,33.0,M,celibataire,2,primaire,salarie_prive,administration,1.2637460786336514,CDD,366604.11879841104,102463.32317391186,263214.7360539334,0,0.5133809110301878,81129.13453507036,4,0,1,investissement,893495.1632067639,18,investissement,1,0,1,1,1,0,0,1,1,399.8942393774015,Port-Gentil,semi_urbaine,0.7179808478875013,0.2031017286747217,261.7751269477521,tres_eleve,refuse,0
CLI_009737,2025-04-02,39.0,M,marie,1,secondaire,salarie_public,commerce,2.3146568292209113,freelance,382804.9138346754,8107.857512974105,149861.69928672558,1,0.003814053267839228,26773.68920154333,0,0,1,consommation,406071.8932628953,18,consommation,1,0,1,0,10,1,1,1,1,428.7785913628175,Libreville,urbaine,0.3914832173534935,0.0883983543983164,405.2954049291415,eleve,revue_manuelle,0
CLI_009738,2025-05-12,30.0,M,veuf,1,secondaire,salarie_public,commerce,0.16409970457130202,freelance,291485.33219417837,4540.262021936291,127243.05245767799,4,0.45635880111890015,21469.663954544834,2,1,1,retraite,2104608.6462205346,36,equipement,0,0,0,1,11,0,1,1,1,526.7018316631334,Libreville,urbaine,0.4365332948311535,0.6016908382027123,200.0,tres_eleve,refuse,0
CLI_009739,2025-06-30,44.0,F,marie,0,secondaire,independant,commerce,1.0,CDI,425167.3231470694,183622.6139440829,105264.1141652105,1,0.35113219124930795,6842.752070073415,0,1,1,consommation,715672.3909965027,6,investissement,0,0,0,0,6,0,1,1,1,200.0,Port-Gentil,semi_urbaine,0.2475827949007235,0.14027269422995006,327.44297698079725,tres_eleve,revue_manuelle,0
CLI_009740,2024-07-17,39.0,M,marie,1,secondaire,salarie_prive,commerce,4.7417804761360465,CDI,490235.4280391454,125374.87313386342,111602.22272032671,0,2.182761546548048,131372.30302635452,2,0,1,consommation,749756.9141062442,3,consommation,0,0,1,0,8,0,0,1,1,544.5620528934144,Libreville,rurale,0.22765026013463727,0.1274484447035884,517.3573331066361,moyen,accepte,0
CLI_009741,2025-04-03,26.0,M,marie,2,superieur,salarie_public,agriculture,1.0,CDI,198483.0978199628,14566.11167080539,154622.0031028852,1,1.8155146284830297,25691.45902640659,2,1,1,retraite,250389.16268672582,12,consommation,0,1,0,0,11,0,1,1,1,308.85621658822913,Libreville,urbaine,0.7790184897413155,0.10512614820307656,243.72995367365303,tres_eleve,refuse,0
CLI_009742,2025-06-25,23.0,M,marie,0,secondaire,salarie_public,industrie,5.1092058092949895,retraite,288461.4137384757,44845.74605383277,209369.36926692043,2,4.260405321331738,18164.749800915095,2,3,1,consommation,234734.32554175454,12,urgence,0,0,0,1,7,0,1,1,1,556.6622577781534,Port-Gentil,urbaine,0.7258141272812955,0.0678121678100099,321.00520387370625,tres_eleve,revue_manuelle,1
CLI_009743,2025-03-23,20.0,F,veuf,3,superieur,salarie_public,administration,0.6123808832006126,freelance,89343.91963243623,59121.22238434294,302611.814992402,1,0.29063943753725896,54442.24372188963,4,1,0,consommation,1836351.3696987748,18,equipement,1,0,0,1,10,0,0,1,0,265.2120096920986,Libreville,semi_urbaine,1.0,1.712811363524218,200.0,tres_eleve,refuse,0
CLI_009744,2024-11-04,36.0,M,marie,1,secondaire,salarie_prive,administration,1.0918617582460417,CDI,592221.5644191648,130663.75880682844,242101.85548845594,5,8.753322823366561,87313.21388648378,1,1,1,investissement,2245615.195957086,36,urgence,0,0,1,1,9,0,1,1,1,568.8474774967328,Mouila,urbaine,0.40880283669829387,0.3159874798659639,542.855702225444,moyen,accepte,0
CLI_009745,2024-08-10,40.0,F,marie,3,superieur,salarie_prive,commerce,3.7983487363403112,CDI,460297.78171780077,11799.365752389562,183953.46233790493,2,0.7400037001585257,30381.076074014036,2,0,0,consommation,278790.6027236176,36,immobilier,1,0,0,1,7,0,1,1,1,651.8848080150083,Mouila,rurale,0.3996401235117902,0.05047287028033417,485.6537927939384,eleve,accepte,1
CLI_009746,2025-04-25,41.0,M,divorce,3,secondaire,salarie_prive,services,4.3394699218550254,CDI,121225.19701980273,77596.85188354524,29734.337348552566,0,1.314757446194717,442871.19365685404,3,0,1,investissement,1189030.9750206077,12,consommation,0,0,1,0,11,1,0,1,1,481.5990231193938,Lambarene,rurale,0.2452818232474831,0.8173706211330346,311.09644268537596,tres_eleve,revue_manuelle,0
CLI_009747,2024-08-10,33.0,F,veuf,4,superieur,salarie_public,agriculture,0.7102671724448204,retraite,180589.42485731118,9835.974802952931,163356.2393935475,2,1.3447714454396784,281693.09978551196,4,1,0,consommation,287477.33471837215,24,consommation,0,0,1,1,12,1,0,1,1,524.9086630022168,Lambarene,semi_urbaine,0.904572565766904,0.13265696249264325,290.91061193685783,tres_eleve,refuse,0
CLI_009748,2025-03-07,23.0,M,celibataire,1,secondaire,salarie_public,services,1.5594721556561009,CDD,257094.19566574387,40984.55043580492,337290.31107821,2,1.4323014956311795,46485.619378835465,1,0,1,consommation,804774.1857871515,3,consommation,0,0,1,1,12,1,0,1,1,298.4215982335009,Libreville,semi_urbaine,1.0,0.260855813211183,218.53755501668104,tres_eleve,refuse,0
CLI_009749,2024-11-27,28.0,F,marie,0,superieur,salarie_prive,commerce,0.830776804649809,freelance,299547.50539990334,11185.569249966127,189136.43884716963,3,1.8319883420372751,84695.58390250466,1,0,1,consommation,943726.4767297927,6,immobilier,0,0,1,1,10,1,0,1,1,743.9838804655114,Oyem,urbaine,0.6314071572542986,0.26254224002241155,372.33925544473914,eleve,revue_manuelle,0
CLI_009750,2024-08-22,46.0,F,marie,0,secondaire,independant,industrie,2.160283085864646,CDI,152244.32188085202,17672.39818571963,143219.08731799104,2,0.4226882730710166,7757.361117074094,2,0,1,investissement,649465.7190705665,12,consommation,1,0,0,1,9,1,0,1,1,381.0173959835216,Lambarene,urbaine,0.9407187443750827,0.35549531560354075,256.4586512500344,tres_eleve,refuse,0
CLI_009751,2024-10-06,30.0,M,marie,2,secondaire,independant,services,3.17012274125823,freelance,348413.2339703902,37938.48820737096,48930.78587254033,1,0.06467634384518672,116420.44951927962,2,0,1,avance_facture,408046.37833008025,18,immobilier,0,0,1,1,9,0,0,1,1,200.0,Port-Gentil,urbaine,0.14043894175586538,0.09759636416029428,347.24118000349375,tres_eleve,revue_manuelle,1
CLI_009752,2025-04-02,36.0,M,marie,2,secondaire,salarie_prive,services,1.0,CDI,671034.9097127214,19246.955325553892,82593.93365726166,1,3.621162331247256,75311.56413495865,2,1,1,avance_commande,520833.0026522124,18,consommation,1,0,1,1,14,0,1,0,1,293.05345359456,Port-Gentil,urbaine,0.12308440658120333,0.06468031631856377,592.6405837376396,moyen,accepte,1
CLI_009753,2025-05-25,24.0,M,marie,0,superieur,independant,agriculture,1.86051308616541,freelance,109588.9259148216,293116.78950007143,44192.19569426176,2,2.272381736957373,5217.875050114721,1,0,1,avance_commande,834591.3331908428,24,investissement,0,1,0,1,9,0,0,1,1,641.86200357718,Mouila,urbaine,0.4032542095413027,0.6346378266355215,204.51476276190178,tres_eleve,refuse,0
CLI_009754,2025-02-04,38.0,F,celibataire,1,primaire,salarie_prive,commerce,2.3022917933499527,freelance,53152.98885722193,51727.80781108034,93451.13486122731,1,1.2834973333700461,35448.73404799666,2,0,1,spot,524279.1266699233,3,consommation,0,0,1,1,9,1,0,1,1,562.051748714079,Libreville,urbaine,1.0,0.8219655782641362,200.0,tres_eleve,refuse,0
CLI_009755,2024-11-13,30.0,F,marie,2,primaire,independant,services,1.628877705761545,CDI,537264.7176837977,90502.95610550656,88342.97101924491,4,0.41138037679897826,8934.019560294042,2,0,0,investissement,1918893.9119667115,36,consommation,0,0,1,1,12,0,0,1,1,368.88344733324607,Port-Gentil,urbaine,0.164430992975121,0.29763321642747115,458.2886937528935,eleve,accepte,0
CLI_009756,2025-04-24,65.24663059283994,M,veuf,3,secondaire,retraite,agriculture,2.164135178486644,retraite,225251.62650388994,10956.296526311216,135583.2211234685,1,2.3212623534935144,155975.25728218028,2,2,1,consommation,1481183.0729318948,36,investissement,1,0,1,0,7,1,0,1,1,434.2901864738625,Franceville,rurale,0.6019189438400219,0.5479735026117246,254.2111613896334,tres_eleve,refuse,0
